mode,trace,step,step_instances,step_tokens,prefill_sequences,decode_sequences,block,frame,op,input_dims,input_types,kernel,grid,block_dims,graph,count,total_us,mean_us,min_us,max_us
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[217,5120],[14336,5120],[112,40],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 14336u, 5120u, 1u, 128u, 112u, 128u, 128u, 128u, 32u, 6u, 128u, 256u, 2u, true, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,16,620.581,38.7863125,38.305,39.616
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[217,16384],[217,96],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRulePrefillSm90_object_at__tensorptrf32gmemalign16o1_CopyAtom_ThrID10_TVLayoutSrc1409601_TVLayoutDst14096_0,96x1x1,512x1x1,False,48,607.043,12.646729166666667,12.416,13.184
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::mul,"[[217,5120],[217,1]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",4340x1x1,128x1x1,False,128,560.5159999999998,4.379031249999999,4.32,4.481
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::mul,"[[217,5120],[5120]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",4340x1x1,128x1x1,False,128,539.2670000000002,4.213023437500001,4.191,4.64
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::copy_,"[[217,5120],[217,5120],[]]","[""c10::BFloat16"",""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",1085x1x1,128x1x1,False,256,529.7630000000001,2.0693867187500006,1.92,2.72
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,model_executor/layers/layernorm.py:151 forward_native,aten::copy_,"[[5120],[5120],[]]","[""float"",""c10::BFloat16"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",10x1x1,128x1x1,False,129,466.8499999999998,3.618992248062014,3.008,4.48
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::add,"[[217,5120],[217,5120],[]]","[""float"",""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",1085x1x1,128x1x1,False,128,395.292,3.08821875,2.623,3.744
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,vllm_flash_attn/flash_attn_interface.py:176 flash_attn_varlen_func,_vllm_fa3_C::fwd,"[[217,24,256],[2052,784,4,256],[2052,784,4,256],[],[],[],[217,24,256],[2],[],[],[],[1],[],[],[1,48],[],[],[],[],[],[1,4],[1,4],[1,4],[],[],[],[],[],[],[13],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16"",""int"","""","""","""",""int"",""Scalar"",""Scalar"",""int"","""","""","""","""","""",""float"",""float"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"","""",""Scalar"","""",""Scalar"",""Scalar"",""""]","void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<2, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cute::tuple<cute::C<128>, cute::C<80>, cute::C<256> >, 256, cutlass::bfloat16_t, float, cutlass::arch::Sm90, true, false, false, true, true, false, false, true, true, true, true, false, cutlass::bfloat16_t, 1>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<128>, cute::C<256>, cute::C<80> >, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cutlass::bfloat16_t, cutlass::arch::Sm90, 256, true, true, true, false, 1>, flash::VarlenDynamicPersistentTileScheduler<128, 80, 256, 128, true, true, true, true, false, true> > > >(flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<2, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cute::tuple<cute::C<128>, cute::C<80>, cute::C<256> >, 256, cutlass::bfloat16_t, float, cutlass::arch::Sm90, true, false, false, true, true, false, false, true, true, true, true, false, cutlass::bfloat16_t, 1>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<128>, cute::C<256>, cute::C<80> >, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cutlass::bfloat16_t, cutlass::arch::Sm90, 256, true, true, true, false, 1>, flash::VarlenDynamicPersistentTileScheduler<128, 80, 256, 128, true, true, true, true, false, true> > >::Params)",132x1x1,384x1x1,False,16,374.7869999999999,23.424187499999995,22.08,24.128
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[217,16384],[217,96],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",_causal_conv1d_fwd_kernel,28x40x1,128x1x1,False,48,343.428,7.15475,6.912,7.776
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[217,6144],[5120,6144],[40,48],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 5120u, 6144u, 1u, 128u, 80u, 128u, 128u, 128u, 32u, 7u, 128u, 256u, 1u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,16,305.154,19.072125,18.56,20.448
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1833 _rms_norm_gated_cuda,aten::copy_,"[[217,48,128],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",2604x1x1,128x1x1,False,48,302.531,6.3027291666666665,6.112,7.039
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,mlp,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[217,5120],[217,5120],[217,40],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",1085x1x1,128x1x1,False,64,287.69199999999984,4.4951874999999974,4.352,4.736
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::pow,"[[217,5120],[]]","[""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",1085x1x1,128x1x1,False,128,275.9400000000001,2.155781250000001,2.08,2.336
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/parameter.py:122 __torch_function__,aten::mm,"[[217,5120],[5120,96]]","[""c10::BFloat16"",""c10::BFloat16""]",nvjet_sm90_tst_64x16_64x16_2x4_h_bz_splitK_TNT,8x12x1,384x1x1,False,48,264.549,5.5114374999999995,5.28,6.528
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::index,"[[2052,48,128,128],[]]","[""float"",""""]","void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1536x1x1,128x1x1,False,48,260.5779999999999,5.428708333333332,5.184,5.697
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::_index_put_impl_,"[[2052,48,128,128],[],[48,128,128],[],[]]","[""float"","""",""float"",""Scalar"",""Scalar""]","void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1536x1x1,128x1x1,False,48,228.7019999999999,4.764624999999998,4.608,5.312
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[217,16384],[217,96],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRuleTPrecomputeSm90_object_at__CopyAtom_ThrID10_TVLayoutSrc1409601_TVLayoutDst1409601_Valuetypebf16_tenso_0,192x1x1,128x1x1,False,48,227.138,4.7320416666666665,4.64,4.896
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[217,6144],[217,6144],[217,48],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",651x1x1,256x1x1,False,48,224.06299999999993,4.667979166666665,4.544,4.8
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[217,5120],[217,5120],[217,40],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",1085x1x1,128x1x1,False,48,215.489,4.489354166666667,4.288,4.672
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1867 _forward_core_fused_norm,aten::copy_,"[[217,48],[217,48],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",21x1x1,128x1x1,False,96,203.20000000000002,2.1166666666666667,1.952,2.432
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,vllm_flash_attn/flash_attn_interface.py:176 flash_attn_varlen_func,_vllm_fa3_C::fwd,"[[217,24,256],[2052,784,4,256],[2052,784,4,256],[],[],[],[217,24,256],[2],[],[],[],[1],[],[],[1,48],[],[],[],[],[],[1,4],[1,4],[1,4],[],[],[],[],[],[],[13],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16"",""int"","""","""","""",""int"",""Scalar"",""Scalar"",""int"","""","""","""","""","""",""float"",""float"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"","""",""Scalar"","""",""Scalar"",""Scalar"",""""]","void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<8>, cute::C<128> >, 5, 256, 1, false, true, cutlass::bfloat16_t, float, cutlass::arch::Sm90> >(flash::FlashAttnFwdCombine<cute::tuple<cute::C<8>, cute::C<128> >, 5, 256, 1, false, true, cutlass::bfloat16_t, float, cutlass::arch::Sm90>::Params)",651x2x1,256x1x1,False,16,200.22700000000003,12.514187500000002,9.696,13.28
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[217,16384],[217,96],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",layer_norm_fwd_kernel,2604x1x1,32x1x1,False,48,180.28400000000002,3.7559166666666672,3.648,4.64
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::masked_fill_,"[[1,48,128,128],[1,1,1,1],[]]","[""float"",""bool"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1})",3072x1x1,128x1x1,False,48,171.71800000000002,3.577458333333334,3.52,3.808
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::rsqrt,"[[217,1]]","[""float""]","void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1x1x1,128x1x1,False,128,156.8359999999999,1.2252812499999992,1.183,1.472
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[217,16384],[217,96],[217,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",_fused_post_conv_kernel,14x64x1,128x1x1,False,48,151.78000000000003,3.162083333333334,2.944,3.488
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::add,"[[217,1],[],[]]","[""float"",""double"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",1x1x1,128x1x1,False,128,139.12699999999992,1.0869296874999994,0.991,1.505
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,model_executor/layers/layernorm.py:151 forward_native,aten::add,"[[5120],[],[]]","[""float"",""double"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",5x1x1,128x1x1,False,129,130.91699999999994,1.0148604651162787,0.928,1.792
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::copy_,"[[1],[1],[]]","[""long int"",""int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1x1x1,128x1x1,False,96,122.39800000000002,1.274979166666667,1.119,2.016
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,,,,,_fused_qk_rmsnorm_rope_gate_kernel,217x28x1,128x1x1,False,16,119.873,7.4920625,7.296,8.224
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,mlp,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,136],[1,217,136],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",116x1x1,128x1x1,False,64,106.59200000000008,1.6655000000000013,1.6,2.08
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,mlp,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,40],[1,217,40],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",34x1x1,128x1x1,False,64,102.04699999999997,1.5944843749999995,1.504,1.76
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,,,,,precopy_mamba_align_fused_kernel,1x96x16,128x1x1,False,1,88.257,88.257,88.257,88.257
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,aten::fill_,"[[217,48,128],[]]","[""c10::BFloat16"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",1302x1x1,128x1x1,False,48,83.65000000000002,1.7427083333333337,1.696,1.888
